process_type,energy_consumption_kwh_per_ton,ambient_temperature_c,humidity_percent,equipment_age_years,production_rate_tons_per_hour,renewable_energy_percent,waste_recycling_percent,carbon_footprint_kg_co2e_per_ton
plastic,50.4076258607406,29.30473706965266,40.27108463010752,2.9851655108488586,1.5688225426732707,30.392041785816318,50.45203783522206,170.0751848835226
plastic,406.70486950758203,32.751249168253665,46.981017953026175,9.3213153152888,2.097477684672591,5.8037610389321515,67.2223609113438,347.263219098607
glass,187.19571082604318,34.80351587261437,34.551093436941294,13.574023562475897,2.5170260653674004,35.72815208853247,48.89987736285092,206.69230902213206
glass,459.16926955490334,25.243399118677743,51.60852684833628,9.835671169882783,3.6045320149101236,70.71982214969493,27.59383575501016,157.54411499211565
aluminum,416.8311043864501,34.57712030356469,82.81510639690123,6.318809264146227,0.9768016010482146,8.97928575932709,34.753982079153474,639.2142174867756
aluminum,97.86567487335967,16.64698287928571,30.16207301004981,9.219425193181618,2.7646875540536646,51.01312369188725,35.1654264605698,270.20946576875934
glass,126.19933583312371,31.639801062206946,64.31089973342674,12.09390664406892,1.4439893620059867,5.9286999440310595,49.50160826185707,201.32032034762307
plastic,295.4555129266214,34.00138310546812,40.76671425485118,1.482993018410973,0.6773429088067546,47.000998354142325,15.23956009213,268.0451593865876
aluminum,289.5396185209598,16.517432824480952,71.89292720966836,12.851671622366204,1.3505777723592374,37.55478897232351,71.22744790067759,258.07415261447
steel,270.79137470332705,34.32199745462964,79.9342764936737,6.407595026643365,2.1351794382414395,37.160980040326194,93.20901999644418,398.8499035435902
steel,494.9940704618945,33.98138787290843,34.69646884379255,18.734853088541545,2.13409665616758,67.576733366069,45.56258370562808,592.6986965779156
cement,65.20511792671189,26.863119910542686,41.20397964584226,7.573040839400856,2.0658589976984745,37.52482721769229,38.40159500947473,365.8716904223777
glass,115.53293233645314,15.668759711221954,58.21494511972526,19.134506202206783,1.0205385064165244,75.70115944024656,72.33572875222795,138.14404555154334
glass,339.13932590271486,20.50255514752184,60.42863295842311,15.93956495932928,4.4677513558231725,67.09577922360403,59.485362572294385,174.77910303799356
plastic,290.312478673123,22.58321727959887,50.416498934041854,12.795820022709664,4.509479185899192,39.69407408808922,80.10146894653822,190.9393300710575
steel,142.90035458729017,28.747447338722665,51.146156491594496,14.5473198789418,1.2096662956677136,20.181527168067674,23.315027160908848,518.8547309788157
glass,232.43178238291586,21.74439819820452,30.852129370245883,3.9149340088068607,2.395111353091248,5.480223405751525,53.41284300802844,196.84302579386585
glass,279.5958124151549,17.55699473986934,74.33952378937462,8.540871586273461,1.6831591143446618,30.039889761657612,52.30930790658619,172.97884373604745
steel,158.85759766629104,22.970040576079604,31.150374644993896,15.677459075829963,1.269252021054136,3.5123690904509797,65.56438889693173,488.79190722177646
aluminum,159.7292284847474,18.051484486047574,81.55134232329416,9.883333144181549,2.318990197519473,35.958620968086386,92.61358680969849,281.719274524468
steel,437.1115149398591,28.757972909581504,86.32499329678997,14.723912198150447,1.3570564866352066,35.37249104902494,16.077757068189005,758.510769524858
aluminum,303.18844876164474,31.059326022171337,55.62795186290347,5.437294236600998,4.97536586772365,76.52566859617278,81.69572937566869,218.656062085425
steel,97.57605219401069,28.29615517160489,47.170852247874436,4.779419461007269,4.713586510212434,1.4819661396764694,47.21106811061336,405.77840687240996
cement,350.5660131182381,16.86935873808887,60.47100858824888,4.082475414670973,2.3735727445839423,66.63856597587501,93.90926636856737,275.26707791596397
glass,140.2773670060937,20.74660666455299,39.713736603141506,5.736611650087616,1.511990511014893,41.55590291129901,57.828544242212,149.15620698602243
glass,230.1600174214813,32.40791816451404,51.54970945682513,12.404807625736597,1.0312452826702339,4.501999048899261,45.01948910683467,260.91721952683935
cement,367.8046243393019,30.65303125645753,57.3191046037157,14.263412431094329,2.245784758947014,12.793059601930201,43.842706949447056,733.0756239288075
aluminum,278.32734223023226,21.57839556421449,60.49870165660167,1.4555335001541019,1.908614096157116,65.5894518021604,57.08504737764419,247.33133874648823
steel,258.0600204205981,23.253398880070826,45.38664104779129,1.1913515618133803,1.736556189898099,8.751994036826716,66.08477162893854,422.7288157943321
steel,298.40817753304304,19.618833291974887,74.61015214674451,11.107778047144855,4.1406554760815375,62.45861840229358,28.27540530295243,356.6747672774033
plastic,352.3514070363677,33.23236411006856,60.129720645819205,19.350936726108273,4.737356834330159,69.20500239874883,52.49806752180558,241.26855103199247
cement,165.98984703264935,19.528592101753,58.84284338906136,10.478169451141211,1.4678835295329178,21.74885813807326,24.424945328195818,496.51965607859256
aluminum,406.85463843151973,17.65287748907931,61.11832143996075,15.802282772829923,1.6728505464065062,13.033327440129527,38.62962443223383,603.0924012740618
plastic,255.90598145328724,20.365643910789757,80.52145308389704,6.957927509216584,4.274170360402368,34.28516900814337,71.75979009524852,235.54735173201163
aluminum,58.260075970613805,21.23555293610044,68.26933075556461,1.1775541162386398,0.6483962465716704,68.15103859763066,68.1421132438261,227.65833950858615
glass,468.95867414586695,31.828328720507,68.84681542507488,7.488635102996828,4.008094019875713,46.01666344502408,93.74794898857664,148.4528667798579
aluminum,159.22174405936244,34.83346105663357,41.84422402383255,11.934884122356356,4.663690887456339,11.75172551022234,92.52260681875453,360.6010652587229
glass,493.7125676883934,18.60847644162741,75.96155397115778,7.437222228615147,1.2903190950560104,33.71015529710839,77.4760525326324,161.76225945258568
steel,291.88539509137183,34.903188204002426,53.946557973445564,12.692614339475556,2.1435989072691735,31.422851706296395,69.1294640428597,471.89564895027183
plastic,346.4900001149099,27.94222521948189,31.983131692766385,1.0214980272965337,0.854681347592528,61.039911816955374,59.68900018387811,200.4392157121575
glass,269.64365714277227,29.240587141089026,82.13708367604838,18.7466933225212,1.9734825332933,10.866594273061256,30.138703262173035,230.0876694838724
cement,405.35312620674006,29.77610100157373,67.51269203145091,19.741261260948953,2.901153785496839,9.048460520137587,80.403253009359,652.0308013531743
aluminum,182.02826515360317,32.5560959721797,75.89316960991778,1.420975958908627,2.7577076750982137,21.974999518993343,65.13488102027534,348.67066840391095
aluminum,490.9937482791992,32.64333448942067,64.49216970948424,8.562122312572486,2.139738395629032,0.9699800070195863,31.179832265601153,619.2125089255208
plastic,123.15518089856536,34.91032897180649,37.13115470857423,1.2840494509805391,4.505085055169441,19.59628066927649,72.02446833297128,197.13982834801809
steel,233.93346654115516,31.466949538922805,70.83623220714921,16.009520431826832,4.168428699045425,6.778294663225433,62.95269545348813,557.8123667977154
cement,276.69804967608536,27.919030622240903,88.3736633632617,2.0589750035266405,3.0828268287573337,69.04230234002279,50.91753049861634,365.5621442596483
glass,119.52195629271718,23.0064296497456,51.989614749669805,11.631921997161594,3.4947923394074603,78.26603811560379,71.91282581856225,98.14887203584303
glass,242.52055548721248,18.949725633040646,84.64787466293207,4.317095708850845,1.7872702324667848,41.34694141875993,32.38590761483674,173.7139732625875
glass,273.33662156891444,23.36749410215695,76.71383085280557,14.953688208321694,3.085585265628577,65.78197691783402,57.82691095816623,136.61117187682214
glass,147.75084461798664,29.282639872043056,52.196647923268074,6.300357693983684,1.311743641854708,44.200278100923505,28.314901783682956,180.20842196034073
plastic,95.10861662041613,29.355210896324618,70.7890875131982,16.78752732561516,0.6871818031541128,1.8488534774233756,41.705603489677664,366.67647952821386
aluminum,235.0635793154911,33.59884320458008,50.61189668989765,19.30620129446728,4.596222970642774,50.441691379853864,59.284850713506344,373.09760674276043
aluminum,262.1930569646744,17.99676268375936,45.83765124791226,19.008901097092995,2.152097758896193,72.61455561753228,35.89404574495402,310.55596193351795
glass,441.4576702506444,27.0988162639551,66.8454442785421,11.106303240744746,0.9133265175314045,35.60149469802842,94.95794112522391,178.24548661476595
cement,354.70736985825584,32.49010590076154,74.95302990545389,18.8331263197916,0.7425423067720496,0.9743868333233152,66.21373967607808,784.8525231366161
plastic,164.0754572475979,21.617741753875883,46.18776347354185,10.717291719730158,2.4806680125085965,40.994284110132504,67.18065697753707,164.4002615651441
plastic,249.2825888638448,21.369388512046108,73.39376751633208,16.23050785564782,4.062722754129221,78.2139531302966,76.86669065437182,158.82498739431978
aluminum,267.91978914937647,25.999579727677286,59.50743795742008,11.743670955408056,3.7197767957950796,8.770255552275179,73.71818893266702,389.6611929500996
plastic,261.5431813031822,22.79550639244575,53.56251192865302,12.704732038459184,1.0590651750011406,46.359534623220895,66.53629311561667,208.71136480674465
cement,441.68020839762664,26.16463500559322,49.48793492282164,6.574403836076589,0.6503809761727676,65.26566808202362,48.282573108315674,457.3903189209212
glass,457.74908629116703,31.70047176743388,38.844767018039,14.455228514875845,2.459594862823903,20.01970602103495,68.38976023166975,187.25485384737215
plastic,130.95334343067748,33.28889364112417,75.06883463708645,18.734134483697407,1.9268294844366094,75.14680125943894,41.32400091626238,236.22571873739184
aluminum,64.47437164518412,27.491945030403087,55.01007691336762,11.643978652077955,2.4319460388543632,77.28449062121592,61.349256597822006,264.1918987082757
aluminum,62.83401117739171,33.18608292812099,30.49338788333349,14.985560742404623,1.1846654911378245,72.978369759968,85.88765486514029,264.4619912556049
cement,277.0884751766339,34.51138926712164,66.97622935255148,18.78681398574744,4.817209344741264,16.648799713640592,36.45145620986028,801.461426330643
plastic,303.22019450399125,16.99461944687765,85.317337807965,3.6746386976530534,1.5120356257868326,44.6507326502572,74.94790501810343,162.21099648703893
aluminum,61.451214482767575,27.854920921505588,83.56455257978132,17.812608351885718,3.647950131944959,37.261615639834204,53.52268758877663,377.26822016941315
plastic,264.70839532805746,23.9524774533105,76.51144615763434,11.008609238120348,1.9252270491134724,20.652653412678266,13.208521942231837,271.69546326235746
glass,344.22348372245494,28.624185156430975,75.12929353545996,10.567961030433239,4.52324572341749,74.90742027185823,78.6265298823616,143.44893245535854
plastic,492.3252147290995,20.482723343838767,42.15941531942586,9.400928161945073,0.7557825682057481,78.27955717374326,60.016852295396106,242.3063897017055
cement,237.53707728082392,30.14591144142386,43.62007796030524,5.2042552302574965,1.2263764445940828,29.759580783132947,81.9960230080721,448.1300267862226
plastic,222.2708935835767,26.782374719604732,73.24897898849494,5.582928717932437,1.256634886526362,77.76767945698488,62.49237162281757,149.2824092340749
plastic,293.7179582592543,28.50378831023248,67.99873046619663,9.787313997706274,3.002235909259824,22.788490476860773,12.060422016903123,342.79314888505326
cement,92.40937988203653,18.433879862569825,36.15207228675864,12.639263357241653,0.9239466362562221,60.34258664281729,11.743428142233249,426.5446090026308
aluminum,82.83574981655947,31.422522089703595,59.58210729241229,17.088877516207756,3.2033289850267703,54.5466425626287,94.4476326336352,258.91155373121944
cement,248.0574634458469,17.466116106428494,59.18679670146285,12.879124114404194,4.223228871233111,54.291954974629334,15.54198017002279,408.3722428763676
glass,228.91634118979098,27.49844939576913,76.78912053738861,15.894580303695864,2.836760370778721,68.6361556321869,43.26713793591849,150.37437021135102
steel,129.8442435123192,24.549761009248556,59.67586624016789,10.308703311652353,2.9244766375180227,20.61256183929241,41.13050039635728,380.4402304370517
aluminum,299.0888984107325,27.32221600831442,58.459534233017465,8.441664314697368,4.6196459654824915,10.049016281624166,45.56797712587937,420.33438291085685
cement,250.4649573875056,32.473454543595295,57.7100660736365,1.4026526783292024,1.5237090089107808,38.04964914466072,46.07368488362554,456.14876572142293
steel,261.19548366956155,23.793114681183297,56.777200108461074,8.807509824182938,2.9236252363439155,20.035472140288295,85.73969147655477,422.3105156756449
plastic,116.38572537980608,16.931009571954903,30.805374907207657,9.034265492770368,1.344249448454411,1.731832206979833,54.20166143460952,211.38397482016373
glass,468.17629325861407,29.34868901756507,75.75920939468907,4.827768420070048,1.5538749152756581,41.70142030592526,24.628487475238284,230.08505772664748
plastic,432.9998716313996,23.548088544552016,87.71865928404756,14.73511914150778,3.4005341958431994,58.26822699812495,50.63824659954883,291.6034801326379
steel,450.87203910842084,34.52980068088498,72.01287953072006,10.543732635573098,1.2484026509408706,56.43044477179338,34.784105924594115,529.0629563168333
steel,376.2932085039429,34.30063245819838,45.6238415247043,1.3506719618174303,2.9552380899221777,56.543240351745155,77.18463545005397,304.89279697870256
plastic,222.2574386654076,26.782668063120767,68.86016136724956,9.583093316793398,4.859111525958694,6.707657440358483,39.498997206071046,265.95226342111636
cement,57.614604559224404,22.299143753364504,46.42259503037055,10.614689134322134,2.0138474623247116,58.0945707957169,53.344262109650124,346.4657929546254
aluminum,492.8742317674467,15.398029674801556,71.9416448425257,5.805324305569455,0.68219520947737,32.23116631653046,89.49351386452437,329.4403844282317
steel,156.03981773963983,32.89046473821945,41.05590457024462,5.048150469333175,1.7197834556316367,24.33970491892677,53.7307695811376,412.286757089761
plastic,68.8877268095777,24.421657014090265,53.87718337208001,6.892797200725239,2.5310152631934377,30.735534794078198,46.74838148968655,202.85648767870092
glass,373.56500245544936,24.93540226254327,32.47308275710197,12.10109583922552,0.7185499387668319,48.29813740281047,78.03492331196264,202.43532220566715
cement,99.04999543833924,17.16246704954192,55.67217089117947,2.874490157923372,3.2859189287200383,11.495328580938713,54.40172743717809,367.6694176324732
aluminum,192.46835678569101,28.54381447345311,59.04233641367091,19.587120233980773,4.433467082297948,28.7256623234521,13.866356025143341,471.6686760717537
steel,166.3628996987482,29.4840982561674,84.4820925801433,5.478055172283479,4.587163496046797,24.75852633558936,92.99512390264478,347.73699046251755
cement,460.71545466069966,18.856055893532133,53.36208062288404,18.86592421762728,2.4219795327666906,44.37549485176462,16.828633658406446,615.8191488526174
glass,163.96041336811288,34.112427595627125,31.717871630139168,4.794837322113494,1.5903977287435147,33.125426061425316,29.78207055895455,201.82153252730055
plastic,442.60948546634256,29.241268428183417,64.79771883210665,2.6910603816709133,3.6229644877517404,13.313142744875188,76.84122780674433,242.56658769379877
plastic,179.06568114806905,23.04890276887185,74.37020729436496,19.401757580780764,2.5496202682821543,66.36179322306998,92.88085842089093,149.87948794708632
steel,53.61433874403032,24.8416341077683,61.88164990171601,4.823756926472223,1.7810347637606794,61.21225286788375,49.97951699061637,305.08977883773815
steel,396.22809957836097,18.13418591525838,74.49103513961941,12.389139450097952,0.7590733938625871,62.19565026027289,42.56182391332073,370.93951613605236
steel,418.3441609574764,22.325060119969486,66.09291038278238,12.520022000116109,2.1426138681747036,72.35791418250301,52.77440935782,380.26509367458624
aluminum,130.27921336786147,25.26138845726876,78.8410041311958,15.760346211067347,4.04861794298812,56.64190271983294,31.608515470668497,339.9026466522828
cement,205.89478203691215,15.38497927697788,79.51289674511058,3.711715225402224,1.8929389633793963,45.52855842902431,30.90937100605661,450.7879066529813
glass,295.41328346013876,16.024126983806582,74.73018512116636,10.601308633381725,3.414690836556034,40.211184398042825,51.80396239740875,167.42918514550968
cement,486.1621124701289,27.173684412070017,53.96409952446801,13.25518649433978,2.2793225473836847,65.42365447835351,58.26648164689631,490.8077035368147
glass,156.792966891751,20.77332605350921,86.27927192756982,16.687757473610084,3.6400866487813572,6.578657720848042,45.55244687671894,242.68982628414454
aluminum,291.3342646087339,20.49472502592602,58.78628146694267,15.1690279857826,1.4237225354779635,23.432459736138327,39.419433902999785,471.1591709324502
plastic,426.97809438019533,18.055008633352333,34.975629150583565,13.193732684379214,2.6237181458988243,72.63124803302662,40.87108166772218,214.61586325841935
aluminum,275.33070776488927,24.118923715373228,50.66568277303129,14.181084675268243,3.9180282526125874,68.23871752241092,92.69281140037914,273.173818275844
aluminum,326.0875478736079,33.90074930727209,32.89631321747889,1.019423692294512,3.200818749414465,22.724836966377218,84.84660909881134,278.3781565319867
steel,416.4886387466037,24.183182607518226,45.10730720081306,8.036083333559922,0.5910630468797771,41.91945339717337,52.92991302298474,495.1277467960925
aluminum,215.99713470015013,23.47912358926524,51.631975071098864,16.17142330847435,2.8581695144041412,45.767985357730005,82.50615251397367,304.2528666350576
cement,109.49518526913485,29.278291681672684,56.126167734122134,6.598329158187509,0.7250846940598386,38.97996482763608,40.21211786158517,500.91265356468915
glass,236.61415323730768,16.646843261934436,66.39155202303202,2.9708731263073895,4.261593119926797,65.16430296159974,55.35643359539631,102.53678004722504
steel,160.9150593095313,15.180113285289504,44.128285020652626,3.616837728825681,3.2547479932541554,13.323647087504105,54.93353619061264,280.6162634860655
aluminum,405.37771781358305,19.304412905327577,33.955733361448935,11.104646705405298,0.7795659682404308,61.32458354934026,71.13297304887203,332.48993847385924
glass,370.86415536879673,20.470057316594144,37.29524097201161,11.565089368637768,1.9713993045923268,35.39930509344299,64.99047020867096,217.90007465513185
plastic,437.57884973964366,19.478124038269613,86.47549176254415,12.383255011582056,4.964569121085242,7.169097919625811,20.75778160307452,359.71054633023704
steel,439.14015302173215,23.90917376741868,72.8442705685401,17.48358846146523,0.694075046984729,45.91603383946069,82.54585665475162,413.4130758560616
plastic,201.10396257627627,15.063485963690065,87.57435525774395,12.250341490669351,4.18783063419532,66.02412498741717,15.64488573168229,188.80864873883962
cement,395.2752354741417,33.107463765248546,54.56824451332663,19.1083826038206,4.394432322872087,23.72012568191512,23.53905817470397,613.9225796931319
aluminum,342.2797220758657,16.46103553621321,52.69168098486482,14.490557605829352,0.5901059053386792,45.59862552362529,38.43428280218027,358.6145922823414
aluminum,135.67247197743734,33.81892386541309,61.26893433030543,19.9473168879535,2.8616753766413354,43.51491298322146,43.306656099292454,359.49621362372693
steel,430.43864076534646,20.93600410103678,51.255943279657544,18.213086464698243,4.554335732174437,78.11862209606967,86.65625689754205,293.33859371842266
plastic,132.67775315364682,22.576949297011097,83.66298458231134,1.18735383840565,3.5504087722598543,38.17280371292652,23.688928271657804,180.39019979725163
plastic,331.6309997227745,23.182875758352445,45.241268945733765,17.334846886542415,3.6508471668232385,43.81919275753095,61.81332538136945,227.29137060655577
steel,75.517093116521,26.276067822232886,42.63790333645805,19.02807093087416,2.00993423983941,26.01769530997074,88.48769677921152,385.71404175976875
glass,450.88563403743734,20.128111860165678,85.8286555178201,12.288307863484576,4.104537094390622,31.77658434455178,28.035332518184234,233.97503772772976
plastic,110.53647153013304,18.455793037649265,51.45843297533468,6.524133451922804,3.2664692892031804,72.2220838211636,91.79478104216987,130.01077965581888
plastic,286.10978544206483,26.101652028753023,74.54745385281339,5.177776804439633,2.1573967193902925,29.122197537165306,91.55236563799902,214.0835850556334
cement,469.4460644557497,29.345270507158542,75.87712404081711,4.190160735439688,2.3879284003702033,38.80442647647722,31.784918795041648,469.0225167313476
cement,261.6298145164292,24.17613908538071,89.0185518619687,8.45645212230884,2.1303294466530573,25.488349702612354,86.05368378294284,460.3486577989321
plastic,222.06406906251988,33.691161450865636,55.927030536953666,11.237567977743712,2.507514382063345,45.18546511681577,49.99293171434781,294.09345970857424
cement,343.17011908832586,20.180784202410294,34.18542073872061,8.855992018317401,2.5780017010122047,20.512572655095198,71.8553090646152,395.5282283270378
cement,131.678582729673,15.279634259427295,76.30832810869407,17.625656093659913,3.2637321617728947,15.055998534388984,34.248629739974774,570.8574330662655
cement,247.75170048181414,20.956946967200437,57.35495622132682,2.352927633283418,4.094093169186631,19.46415423863737,71.66003047140248,392.15519732253887
steel,107.72454760815464,19.492775528582182,78.66636241200956,17.6918269722163,0.8215312127424006,2.5968113409821125,73.28733285388924,471.8491674614266
glass,424.7487640523071,21.526405146431852,73.67004975476229,2.7842893317895716,3.467188343387718,25.3397746605948,73.72899468924824,167.7122937316807
steel,392.93224404787657,34.45028964319485,32.253364184411375,6.417530328433465,1.3794016398725706,0.89236698494644,30.597687070937322,546.8497158457501
glass,498.5819995367389,20.35689841117828,81.07547092197645,4.145275101638658,3.791092872998201,41.95595155778016,93.37705745466101,161.7247098273116
cement,61.25681835088436,27.077559792481757,38.71898738019756,16.172277390359653,4.354556884204546,38.56748150357714,76.57382384944539,378.97233537768466
glass,124.43040702561156,30.5432239241119,43.7392311180187,11.006203006978753,2.531958624378754,46.368871938262714,84.5581665315515,119.59327635740487
cement,281.9738641896457,20.22985807455239,73.35883212366411,7.105670903604704,3.7607413711474273,22.789696546838123,73.96021272953959,411.3866781232696
glass,233.53701151591102,29.100690445266654,43.612230979889645,16.110453851147227,3.3385087989721938,47.004941771983866,40.05165260736865,189.0022828270697
steel,151.16580477958306,34.99271250850887,59.74402771814762,15.65716979086579,0.5098284252750076,71.09971238013135,32.95017380634934,494.0200412226266
plastic,407.3732189769243,19.049350841915,87.54263981228446,10.545653076122408,4.626404370583262,56.54122254893049,71.40684095690511,222.43828456402872
steel,334.6669707372487,19.645314515950503,83.84897308772548,17.39298236775642,2.7908748801047825,34.66005941566003,42.03275855364925,563.8291618337503
steel,203.39444281277142,23.169747777645465,50.922168650578705,15.509293617941177,0.9362812668202162,28.097361571079045,81.16539995881405,464.42870836367285
aluminum,474.05457845211083,34.72633684544026,35.3140904295048,6.534177922859002,2.175802997159103,62.11130949221808,60.653779029922376,380.7386726021361
aluminum,165.26789832818696,20.09218658590612,86.93183075368779,13.07368641275891,1.2015555959297608,57.779886246740794,71.37179718560246,309.4802297939756
steel,272.31929012108,16.10435253500811,87.27825080160335,3.4429679551406913,3.6385757025202707,40.49848288727041,12.17874124017592,338.2035683679698
glass,76.94358202462354,34.23333544364993,62.937104481469625,16.136477964831712,0.6969463123924335,45.355668598372375,43.847846950029584,201.1443055836434
plastic,67.29154053757637,23.033811371232286,77.94440516917176,10.93124802812903,2.9751743344937176,7.77317455727724,21.248097270207765,304.04589174752937
steel,271.95957317005127,32.14655647067106,36.26837914895617,9.536620597028836,1.791990999174064,8.371024554210047,74.89767720123113,517.3139505089541
plastic,416.3301076780701,27.12219199705946,86.97224622681911,7.451049463483172,0.9866567405173939,40.520096082954026,17.293915595302302,328.15469890752235
steel,79.62897402889459,27.443338483472154,65.11321976345732,6.3367821882843955,4.5959976563464044,24.32880058742695,48.22665990032902,431.9806452888249
plastic,232.29595717120426,34.23987819733645,34.88566132241613,9.280967008581795,3.0012821945757437,32.41249656689319,27.899231192920183,307.4731469240647
plastic,155.50198196361777,29.63215888737048,45.413868362673796,4.32884489555676,3.6080060694742495,67.42297968911433,50.930853054208825,170.73505467612898
plastic,118.79920204159917,16.323374434503616,42.956292241208104,3.4292225402652154,1.9058265395583431,41.15065972088161,60.044554403025806,168.26415905179596
plastic,235.30191236859858,24.476168699202773,54.871249763410866,17.00115457116628,1.5350020364677994,0.45767452335716996,65.36219126423035,338.33449978815213
cement,450.5518113394142,32.180926594133126,34.603642315692355,3.0213797028674696,2.728272165109998,48.73781302154838,33.36720868599046,525.4218258788659
steel,54.533147896954155,24.620375596009236,54.86687610212877,3.0275633398816053,4.654439761424856,64.4009039265379,29.557302215700158,312.98011020365084
plastic,438.630350413979,22.430391504871466,42.53333356289059,15.727775476843298,2.4488609162095902,15.363359484720327,86.87615409695776,274.2970367386977
cement,189.96876727564276,21.400219784941267,50.36963490359656,13.923012388418694,0.7616020596207287,74.32930821530606,28.914288755082946,406.77240297477647
aluminum,207.5320905237288,20.21111931972898,62.81497756693328,4.55589165937967,0.6468089963287109,75.66649368926957,88.68795375752063,207.41968695610313
steel,433.83025115318696,21.301119386373088,61.42034399993911,10.222075052886458,2.0925762181558643,71.31640516450977,24.099623596315517,358.4899434385367
steel,460.7774861872888,16.851108917220564,73.30130347368981,3.669448982355231,2.252240846004615,32.92445972360219,23.49442278452709,518.415592314775
plastic,361.6760495412953,26.843803608584366,82.72185502956455,7.780884583327622,1.8494858302511221,17.107111159621144,13.211552285490587,308.61072543963047
aluminum,307.1137863511207,20.074583989142347,78.08233499252755,2.3345088115201404,3.600301055770264,13.995681095282384,60.69276056427449,361.19254330906455
aluminum,364.39564103655806,20.143542720488547,63.84509530131751,11.127580668276856,1.1205446977865028,47.29943246004913,36.75677801594142,417.56874376442687
aluminum,476.89527096795416,27.829807381285754,82.61513591225082,13.845064095251809,2.106426614630508,41.01504578630491,67.43847462951005,459.90665509460115
steel,63.97774539036507,32.907925352868865,33.03121360034008,13.651137927402434,0.822557208539006,56.49703887720524,12.887562313300826,428.4851180072548
plastic,117.22304604705256,24.38332097134797,79.86763300306474,1.2941667236127914,1.7281272214596708,0.1963669155075376,45.33546127773711,257.130235900277
plastic,170.29829676320458,27.609165944848485,61.794636513656954,2.3107588569149313,4.857940741516114,70.97349506356728,32.034166407338446,176.7974102551917
glass,370.57731281281474,22.367490151694682,72.7816921373458,1.7652850919723695,2.2388700282376153,32.50584254764634,24.18124992577095,212.11475197094154
steel,205.86357639882243,26.987584445222033,86.22869800890732,4.1737938454249,3.729405138542342,60.398298651933054,17.56292054889376,389.8684789760198
glass,415.89727119987975,15.668060131548689,35.465064892803085,1.933410983945194,2.00634589309713,40.743119254394095,55.24955687614345,152.1218689390602
aluminum,483.59731972588276,23.874305382404792,77.70524763961558,1.2521022763566256,2.965152131261612,59.46393378455832,28.440174159623552,334.70158042657226
plastic,120.16352115790515,23.83696174347714,60.38228524537572,8.236817320066601,2.47988195169071,37.618796768742506,75.40211623609318,187.18089979708367
cement,478.7617317121279,30.89104588843411,32.40078783210746,7.313888304059233,2.6174510822805024,25.161405776728422,69.5159426705888,514.2390880304852
glass,379.10529283337223,34.78666573656551,46.352858873581745,17.624800405464008,3.9498019932851878,28.974300604651688,72.40058621084233,226.93597474358455
aluminum,60.85032769687902,32.955271550383756,61.16658105326593,9.869407214077102,4.373269979929837,76.24612714864169,45.991144689980956,241.85957383491555
plastic,444.4723752667693,33.56433591295189,61.72831308940599,15.322266191602353,2.476864725475986,59.68657252583144,27.40812961982919,349.072807351403
glass,449.99792333772467,27.8319465868973,68.61326801738515,18.141347039572192,2.7875622870830443,32.84133122900404,83.62094394484689,186.64551186235948
aluminum,195.78924795269253,28.577564647811933,63.791885546889674,4.082361850833442,1.894684591531249,71.99866215029233,68.49482712139239,227.04975643633654
plastic,56.402700678124695,30.641800292472197,78.73776332540886,4.078425910924354,3.82785995420251,34.683609852588766,30.365565052058262,256.14712991533884
glass,474.3719647869291,18.592676527442816,69.76334540209066,13.76999627326153,1.6348782264256319,25.980048717376157,80.95787186929493,187.608756912059
cement,143.93564707938316,24.71641117720798,35.1584241167527,17.023314742946813,3.7310279454844153,75.49069365187958,68.9446870069423,359.27739692099675
steel,316.9007502461273,22.446296155485303,46.80319233699339,6.200311960283321,1.286147081394043,26.032396986366972,26.952428646123696,518.4123234849028
steel,352.08658089208234,34.803835785033435,35.4397253105603,13.67765174403155,1.7752896255676722,51.2072317268936,61.64800395013479,528.6300634096896
plastic,208.23573800203195,16.257515642289754,67.35352819929867,4.58477353333262,3.060696424980498,59.16081865256518,76.60925568256611,149.70331556031917
plastic,225.33170781110468,27.129155510870913,75.32033577023833,18.131414347541398,4.619628444080818,62.13120594980984,29.408121110431388,201.45820120713364
plastic,222.69826866003072,17.830977019756467,72.62325884629789,13.56148114968862,0.6978723872965468,66.92750233047609,31.143177634750494,267.422104115355
aluminum,79.53259790108316,23.028870985200076,75.89087359319902,18.388350406545356,2.360737116785173,33.88686615032631,69.72330403751043,307.29360328561756
aluminum,54.663675056229685,27.72941417100194,53.633078096497016,6.669229757667911,3.459172245097447,66.77348174317642,57.46332988793726,225.10853884171058
aluminum,294.70932266207353,28.419178020871044,31.159104212060427,10.538239863595258,3.147384962212658,27.468270913284158,66.8110442601868,339.8798657308341
glass,397.9868180514689,24.48745279949238,51.06862143340872,7.86089317190287,4.334963930253407,44.30191634355505,71.0187673461574,167.23159832559176
cement,214.69838373047114,31.583902820318766,53.9899475610123,1.6468456178050288,4.194825003756584,43.66875208158098,38.74220074905668,407.763924155798
plastic,452.7097891540996,28.48398749885721,42.268003211854534,18.72095614484954,1.6902179300636533,11.99154362625265,17.647218703181675,378.9621285712296
aluminum,185.01371626797348,20.633060193689275,66.25437061992854,16.51816030998095,3.9260734529130157,20.998756377318138,30.851392328808295,428.5385364936705
plastic,451.67035537739326,27.674640101152736,43.33746322977328,2.0148615017414233,3.268069621476403,3.791886234493118,62.081374415049346,276.9028435953836
